book_key,title,author,pages,average_rating,published_date
359753,Servet,Roberto García,80.0,4.0,
1515583,Voyage East,Tom   Williams,26.0,4.0,2011.0
1437550,Ashford,Melanie Rose Huff,219.0,2.5,2011.0
1494064,La Odisea,Homer,335.0,3.8125,-700.0
1135518,Fresh Off the Boat,Melissa de la Cruz,268.0,2.0,2005.0
1213577,Pra vida toda valer a pena viver,Ana Cláudia Quintana Arantes,160.0,4.0,2021.0
1087727,Between Piety and Desire (The Neighborhood Story Project),Arlet Wylie,112.0,5.0,2005.0
1879848,Yolanda Díaz. La dama roja,Manuel Sanchez,312.0,3.5,2022.0
519556,Enchanted Ventures (Belles of Broad Street #4),A.K. Landow,434.0,4.75,
145145,"Baby for Dr. Damaged (Silver Fox Bosses of Seattle, #1)",Summer  James,269.0,3.0,
890419,Dia... Dato' Terlajak Sengal,Cik Tet,,4.0,2017.0
2602561,Savages – Zeit des Zorns,Don Winslow,336.0,4.5,2010.0
204560,WSI żołnierze przyklęci,Kafir,272.0,4.0,
786332,The Male Nude,David Leddick,573.0,5.0,1998.0
146437,Leadership on the Line: Staying Alive Through the Dangers of Leading,Ronald A. Heifetz,,2.0,2002.0
2543535,Storia delle donne in Occidente. Vol 1: L'Antichità,Georges Duby,598.0,2.0,1990.0
204162,Ética marica: Proclamas libertarias para una militancia LGTBQ,Paco Vidarte,178.0,3.8,2007.0
69126,Ice Fire (Jock Boucher #1),David Lyons,304.0,4.0,2012.0
566466,"TYR: Myth Culture Tradition, Volume 4",Joshua Buckley,430.0,5.0,2014.0
1494292,Un ange cornu avec des ailes de tôle,Michel Tremblay,245.0,3.84615384615385,1994.0
767979,Astronomi ve Astrofiziğe Giriş,Ahmet Polatoğlu,215.0,5.0,
1000951,Sommaren då katten flyttade,Eli Åhman Owetz,365.0,3.66666666666667,
510479,Medicinal Plants of the Southern Appalachians,Patricia Kyritsi Howell,276.0,5.0,2006.0
1336574,Sometimes They Come Back,Stephen        King,,5.0,1974.0
1699971,"The Gentleman’s Guide to Getting Lucky (Montague Siblings, #1.5)",Mackenzi Lee,128.0,4.1151832460733,2019.0
128141,Syncopated Snowflakes,Amber Night,217.0,4.0,
1976907,Big Sister Spanks Butts,T.O. Barr,46.0,5.0,
2435205,How to Form a Nonprofit Corporation: A Step-by-Step Guide to Forming a 501(c)(3) Nonprofit in Any State,Anthony Mancuso,324.0,4.0,1990.0
682527,O Retorno,Dulce Maria Cardoso,272.0,4.66666666666667,2012.0
2551785,Happily Ever After: The Romance Story in Popular Culture,Catherine M. Roach,240.0,4.5,2016.0
2216378,Storm in a C Cup: My Autobiography,Caroline Flack,284.0,4.5,
364134,Certainty,Madeleine Thien,320.0,4.0,2006.0
102109,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,,3.0,2002.0
939563,Ancient Ways (Hayle Coven #15),Patti Larsen,,5.0,2013.0
1725568,The Scarlet Letter,Nathaniel Hawthorne,240.0,3.09756097560976,1850.0
854919,Stora små lögner,Liane Moriarty,442.0,3.75,2014.0
1436333,Reese's Cowboy Kiss: Witness Protection - Rancher Style: Blake's Story (Sweet Montana Bride #1),Kimberly Krey,321.0,4.64285714285714,2014.0
2253880,"The Wonder of Love (The Book of Love, #11)",Meara Platt,211.0,3.0,2021.0
394370,The Nightingale,Kristin Hannah,440.0,4.625,2015.0
1557195,"Eggs are Expensive, Sperm is Cheap: 50 Politically Incorrect Thoughts for Men",Greg Krehbiel,92.0,5.0,2014.0
771451,Todos os meus (ex) heróis são machistas,Taís Bravo,29.0,3.33333333333333,
2061983,Kolonia Santita,Enock Maregesi,406.0,5.0,2012.0
1157986,Sepia Leaves,Amandeep Sandhu,280.0,4.0,2007.0
853239,A History of Fashion (Panorama of History),Jacqueline Morley,48.0,4.0,
2139703,Supergod #3,Warren Ellis,24.0,5.0,
2391579,The Devil Don't Sleep (The Satan's Knights MC New York Book 6),Janine Infante Bosco,,5.0,2018.0
1067167,"Das Medallion: ""The Locket""",Kathryn Scarborough,344.0,4.0,2009.0
1690142,სიკვდილით განკურნება (The Maze Runner #3),James Dashner,325.0,4.0,2011.0
1072690,"Anděl smrti (Inspektorka Erika Fosterová, #8)",Robert Bryndza,432.0,4.14285714285714,2024.0
1955444,Die Leiche am Deich,Joost Jensen,358.0,4.0,2022.0
2055756,"The Commitment (Unrestrained, #2)",S.E. Lund,330.0,4.0,2013.0
450448,"Forever Frida: A Celebration of the Life, Art, Loves, Words, and Style of Frida Kahlo",Kathy Cano-Murillo,160.0,4.25,
911499,ضحى الإسلام المجلد الثاني,أحمد أمين,318.0,5.0,
405780,"Classroom Library: Goosebumps, Night of the Living Dummy; Nasty, Stinky Sneakers; How to Eat Fried Worms; Captain Underpants; Runt; Box Car Children; the Family Under the Bridge (24 Books / 18 Titles)",Richard Atwater,0.0,1.0,
423398,Telesna Psihoterapija - Do orgazma i dalje,Ljiljana Klisić,478.0,4.0,
1328197,Prodigy: The Graphic Novel (Legend Book 2),Leigh Dragoon,160.0,5.0,2016.0
1169585,Steve the Noob in a New World: Book 4 (Steve the Noob in a New World (Saga 2)),Steve the Noob,155.0,4.52,
629218,West Coast Bodybuilding Scene: The Golden Era,Dick Tyler,400.0,5.0,2004.0
2129097,Fire (The Elementals #1),L.B. Gilbert,362.0,4.6,2015.0
